geoID,geoArea,belowPovTotal,unemploymentOver16Perc,householdMedianIncome,over25HSDiplomaPerc,popUnder18Total,popUnder18Perc,popOver65Total,popOver65Perc,popWithDisTotal,popWithDisPerc,langEngLessThanWellPerc,mobileHomeTotal,kitchenAccessPerc,noVehicleTotal,noVehiclePerc,popCorrectionalTotal,popJuvDetTotal,popNursingHomeTotal,popCollegeHousingTotal
1400000US55083100800,"Census Tract 1008, Oconto County, Wisconsin",196,1.9,57833,49.6,509,20.9,465,465,328,13.4,0.4,28,100,18,18,0,12,0,13
1400000US55083100900,"Census Tract 1009, Oconto County, Wisconsin",351,6.1,54880,39,664,23.2,464,464,370,13.2,2.4,7,93,83,83,0,0,69,0
1400000US55083101000,"Census Tract 1010, Oconto County, Wisconsin",349,7,47006,45.5,737,18.7,748,748,584,15,0.8,0,96.1,124,124,0,0,0,0
1400000US55083101100,"Census Tract 1011, Oconto County, Wisconsin",313,3.1,69483,41.5,886,19.3,757,757,606,13.2,0.7,0,100,18,18,0,0,0,0
1400000US55083101200,"Census Tract 1012, Oconto County, Wisconsin",447,2.2,50639,42.5,862,20.7,872,872,591,14.5,0.6,0,100,74,74,0,0,48,0
1400000US55083101300,"Census Tract 1013, Oconto County, Wisconsin",430,1.5,76065,37.9,2222,25,912,912,896,10.1,1,0,100,34,34,0,0,0,0
1400000US55083990000,"Census Tract 9900, Oconto County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,0,-,0,0,0,5,14,0
1400000US55085970101,"Census Tract 9701.01, Oneida County, Wisconsin",140,3.6,56397,31.7,131,8,607,607,238,14.5,0.1,229,100,5,5,0,0,0,0
1400000US55085970102,"Census Tract 9701.02, Oneida County, Wisconsin",290,4,55357,34.4,428,13.3,932,932,473,14.7,0.4,721,99.4,27,27,0,0,0,0
1400000US55085970400,"Census Tract 9704, Oneida County, Wisconsin",167,3.2,59974,40.9,536,18.9,681,681,466,17.4,1.6,17,86.2,70,70,0,0,0,0
1400000US55085970500,"Census Tract 9705, Oneida County, Wisconsin",133,2.7,68088,25.7,357,18.3,416,416,215,11,0.3,0,100,12,12,0,0,0,0
1400000US55085970601,"Census Tract 9706.01, Oneida County, Wisconsin",84,6.5,59457,30.1,349,16.9,487,487,262,12.7,0.3,377,100,30,30,0,0,0,0
1400000US55085970602,"Census Tract 9706.02, Oneida County, Wisconsin",321,1.8,59884,30.9,551,15.6,917,917,499,14.1,0.6,50,100,15,15,0,0,149,0
1400000US55085970800,"Census Tract 9708, Oneida County, Wisconsin",151,2.7,47273,26.9,316,13.9,704,704,444,19.5,1.1,146,100,76,76,0,0,0,0
1400000US55085970900,"Census Tract 9709, Oneida County, Wisconsin",121,1.1,56042,27.4,343,15.5,684,684,249,11.8,0.4,198,100,22,22,10,7,187,0
1400000US55085971001,"Census Tract 9710.01, Oneida County, Wisconsin",181,4.7,56458,37.8,201,15,348,348,181,13.5,0,298,100,13,13,0,0,0,0
1400000US55085971002,"Census Tract 9710.02, Oneida County, Wisconsin",161,2.9,54056,26.8,415,17.3,607,607,262,10.9,0.3,148,100,0,0,0,3,53,0
1400000US55085971100,"Census Tract 9711, Oneida County, Wisconsin",187,2.3,60213,39.4,370,17.5,600,600,294,13.9,0.5,138,100,26,26,0,0,0,0
1400000US55085971300,"Census Tract 9713, Oneida County, Wisconsin",72,4.1,57344,25.4,277,15.9,623,623,201,12.3,1.6,0,100,37,37,0,0,0,0
1400000US55085971400,"Census Tract 9714, Oneida County, Wisconsin",552,1.3,41890,33.3,865,24.1,527,527,462,12.9,0.3,0,100,102,102,0,0,0,0
1400000US55085971500,"Census Tract 9715, Oneida County, Wisconsin",421,2.4,45190,37.1,955,21.6,704,704,635,14.9,0,0,100,133,133,0,0,0,0
1400000US55087010100,"Census Tract 101, Outagamie County, Wisconsin",552,2.5,33125,30.9,676,23.4,119,119,234,9.1,2,0,95.4,92,92,73,0,0,0
1400000US55087010200,"Census Tract 102, Outagamie County, Wisconsin",369,1.8,53250,36.3,1236,27.4,408,408,406,9,5.4,0,100,59,59,0,0,19,0
1400000US55087010300,"Census Tract 103, Outagamie County, Wisconsin",805,6,31010,33.2,545,21.9,385,385,508,20.5,4.5,8,97.7,236,236,0,0,0,0
1400000US55087010500,"Census Tract 105, Outagamie County, Wisconsin",315,4.2,55804,23.3,700,16.2,349,349,419,9.7,2.1,0,100,65,65,0,0,0,0
1400000US55087010601,"Census Tract 106.01, Outagamie County, Wisconsin",919,5.8,51111,26.5,1037,27.1,424,424,427,11.3,7.5,0,100,63,63,0,0,169,0
1400000US55087010602,"Census Tract 106.02, Outagamie County, Wisconsin",244,2.9,67200,34,875,22.6,652,652,447,11.5,2.5,0,100,30,30,0,0,0,0
1400000US55087010700,"Census Tract 107, Outagamie County, Wisconsin",650,3,53738,26.2,1102,26.1,688,688,522,12.5,4.4,0,100,49,49,0,0,85,0
1400000US55087010800,"Census Tract 108, Outagamie County, Wisconsin",84,9,68542,21.4,297,19.7,231,231,184,12.9,0.3,0,100,32,32,0,0,0,0
1400000US55087010900,"Census Tract 109, Outagamie County, Wisconsin",138,3.8,64031,28.3,575,26.4,288,288,255,11.7,2.7,0,100,36,36,0,2,0,0
1400000US55087011000,"Census Tract 110, Outagamie County, Wisconsin",1174,5.2,42472,25.4,1349,23.2,516,516,587,10.1,8.3,0,100,305,305,0,0,47,0
1400000US55087011101,"Census Tract 111.01, Outagamie County, Wisconsin",284,2.3,48571,38.8,1073,22.6,678,678,627,13.2,6.4,0,100,81,81,0,0,0,0
1400000US55087011102,"Census Tract 111.02, Outagamie County, Wisconsin",648,1.9,64619,22.2,1314,18.2,1131,1131,749,10.6,3.7,11,100,152,152,196,0,0,0
1400000US55087011200,"Census Tract 112, Outagamie County, Wisconsin",362,10.7,52386,25.3,788,27.1,385,385,359,12.4,2.1,0,100,68,68,0,3,0,0
1400000US55087011300,"Census Tract 113, Outagamie County, Wisconsin",417,1.8,59779,26.3,812,26.8,381,381,404,13.3,2.5,9,100,97,97,0,0,0,0
1400000US55087011400,"Census Tract 114, Outagamie County, Wisconsin",751,3.4,47921,34.2,1097,19.9,1736,1736,1059,19.9,6.6,18,100,132,132,0,0,0,0
1400000US55087011501,"Census Tract 115.01, Outagamie County, Wisconsin",383,3.6,51969,32.9,707,20.3,657,657,614,18.1,14.4,0,100,77,77,0,0,8,0
1400000US55087011502,"Census Tract 115.02, Outagamie County, Wisconsin",457,1.7,60833,30.2,928,21.5,824,824,536,12.4,5.6,0,100,39,39,0,0,0,0
1400000US55087011600,"Census Tract 116, Outagamie County, Wisconsin",341,1.9,58452,28.1,1700,24.2,1220,1220,823,11.7,2.7,0,100,129,129,0,0,16,0
1400000US55087011700,"Census Tract 117, Outagamie County, Wisconsin",197,3.2,56591,36.1,670,27.4,237,237,277,11.3,2.2,0,100,49,49,0,0,0,0
1400000US55087011800,"Census Tract 118, Outagamie County, Wisconsin",166,4,48143,35,508,24.6,265,265,227,11,0,0,100,61,61,0,0,0,0
1400000US55087011900,"Census Tract 119, Outagamie County, Wisconsin",808,3,62813,36.1,1730,20.3,1119,1119,918,10.9,1.3,0,100,109,109,0,0,0,0
1400000US55087012000,"Census Tract 120, Outagamie County, Wisconsin",656,3.7,73182,34.9,1802,26.3,955,955,634,9.3,1.1,0,100,43,43,0,229,0,0
1400000US55087012100,"Census Tract 121, Outagamie County, Wisconsin",282,1.7,66427,39.8,1721,22.4,1182,1182,957,12.6,1,7,95.1,196,196,0,0,0,0
1400000US55087012200,"Census Tract 122, Outagamie County, Wisconsin",331,3.5,42139,37.6,366,19,241,241,268,13.9,0,0,100,86,86,0,0,109,0
1400000US55087012300,"Census Tract 123, Outagamie County, Wisconsin",71,3.3,50648,38.1,366,22.9,212,212,213,13.3,0.4,123,100,14,14,0,0,0,0
1400000US55087012400,"Census Tract 124, Outagamie County, Wisconsin",313,1.7,53750,45.7,868,27.1,456,456,263,8.2,0.2,0,100,15,15,0,0,0,0
1400000US55087012503,"Census Tract 125.03, Outagamie County, Wisconsin",47,2.2,139625,10,1219,32.8,338,338,196,5.3,0,15,100,7,7,0,0,12,0
1400000US55087012504,"Census Tract 125.04, Outagamie County, Wisconsin",66,0.7,79266,25.1,724,22,616,616,229,7,0.7,0,100,27,27,0,0,0,0
1400000US55087012505,"Census Tract 125.05, Outagamie County, Wisconsin",161,0.5,68421,23,1088,22.2,696,696,296,6,1.5,0,98.9,19,19,0,0,0,0
1400000US55087012506,"Census Tract 125.06, Outagamie County, Wisconsin",466,4,64458,18.5,740,18.4,689,689,308,7.7,2.7,0,100,97,97,0,0,45,0
1400000US55087012601,"Census Tract 126.01, Outagamie County, Wisconsin",293,1.7,96836,28,3022,31,968,968,537,5.5,0.4,0,100,12,12,0,3,0,0
1400000US55087012602,"Census Tract 126.02, Outagamie County, Wisconsin",118,2.8,102908,35.9,1131,23,586,586,411,8.4,0.3,0,100,0,0,0,0,0,0
1400000US55087012700,"Census Tract 127, Outagamie County, Wisconsin",273,3.2,65489,35.4,1500,24.1,782,782,621,10,2.7,0,98,64,64,0,0,0,0
1400000US55087012800,"Census Tract 128, Outagamie County, Wisconsin",514,3.4,68201,44.3,1921,24.4,1132,1132,646,8.2,0.8,0,100,78,78,0,0,0,0
1400000US55087012901,"Census Tract 129.01, Outagamie County, Wisconsin",185,2.5,81187,36.9,1772,28.7,631,631,483,7.8,0.7,0,100,74,74,0,0,137,15
1400000US55087012902,"Census Tract 129.02, Outagamie County, Wisconsin",236,2,81906,34.8,762,21.3,596,596,184,5.1,0.4,0,100,12,12,0,0,251,0
1400000US55087013100,"Census Tract 131, Outagamie County, Wisconsin",369,1.2,62535,38.5,1353,22.8,870,870,550,9.3,0.6,23,100,112,112,449,13,175,0
1400000US55087013200,"Census Tract 132, Outagamie County, Wisconsin",318,2.9,61859,49.9,811,21,634,634,462,12,4.1,0,99.6,28,28,0,0,116,0
1400000US55087013300,"Census Tract 133, Outagamie County, Wisconsin",166,1.2,84737,29.6,2016,26.6,760,760,465,6.1,0.6,0,97.8,49,49,0,0,131,0
1400000US55087940000,"Census Tract 9400, Outagamie County, Wisconsin",616,5.2,59840,41,1235,26.2,624,624,614,13.3,0.7,0,100,45,45,0,0,0,0
1400000US55089610101,"Census Tract 6101.01, Ozaukee County, Wisconsin",185,2,78864,40.1,982,22.2,644,644,381,8.6,1.5,18,100,10,10,0,0,0,0
1400000US55089610102,"Census Tract 6101.02, Ozaukee County, Wisconsin",162,1.6,78256,28.3,857,22.2,574,574,327,8.5,3.1,0,98.8,20,20,0,0,0,0
1400000US55089620100,"Census Tract 6201, Ozaukee County, Wisconsin",510,2.2,56381,29.3,1373,22.7,898,898,550,9.1,1,0,100,153,153,0,0,0,0
1400000US55089630100,"Census Tract 6301, Ozaukee County, Wisconsin",66,5,65231,20.5,618,22,406,406,209,7.5,1.5,43,98.7,73,73,0,0,0,0
1400000US55089630201,"Census Tract 6302.01, Ozaukee County, Wisconsin",210,3.4,72096,29.2,955,20.8,906,906,308,6.8,0.6,0,100,50,50,0,0,0,0
1400000US55089630202,"Census Tract 6302.02, Ozaukee County, Wisconsin",406,5.6,65809,28.6,1078,20.4,757,757,425,8.3,1,0,92.4,92,92,0,0,0,0
1400000US55089640100,"Census Tract 6401, Ozaukee County, Wisconsin",663,5.4,53179,29.6,1054,18.5,1087,1087,540,9.5,0.5,0,100,95,95,0,0,0,0
1400000US55089640200,"Census Tract 6402, Ozaukee County, Wisconsin",143,1.4,94951,10.8,2118,24.5,1432,1432,551,6.4,1.3,0,97.8,15,15,0,0,8,0
1400000US55089650101,"Census Tract 6501.01, Ozaukee County, Wisconsin",294,2.6,102543,17.4,1219,20,1104,1104,473,7.8,0.7,0,100,70,70,0,22,0,0
1400000US55089650102,"Census Tract 6501.02, Ozaukee County, Wisconsin",172,1.5,74063,15.8,584,20.4,504,504,280,9.8,0,0,98.2,14,14,39,0,38,0
1400000US55089650200,"Census Tract 6502, Ozaukee County, Wisconsin",365,4.6,81348,16.9,1156,22.8,782,782,311,6.2,3.7,0,95.8,86,86,0,3,42,0
1400000US55089650300,"Census Tract 6503, Ozaukee County, Wisconsin",122,5,103370,21.9,1357,24.2,1008,1008,417,7.6,0,31,100,134,134,0,0,0,0
1400000US55089660100,"Census Tract 6601, Ozaukee County, Wisconsin",211,1.4,64611,16.9,529,16.6,690,690,454,14.3,1.6,14,100,83,83,0,0,4,0
1400000US55089660201,"Census Tract 6602.01, Ozaukee County, Wisconsin",115,2.5,130052,13.3,955,23.5,571,571,291,7.2,0.6,0,92.8,0,0,0,0,0,0
1400000US55089660202,"Census Tract 6602.02, Ozaukee County, Wisconsin",200,1.8,108333,12.8,1036,17.6,1075,1075,442,7.5,1.8,16,100,24,24,0,0,0,0
1400000US55089660301,"Census Tract 6603.01, Ozaukee County, Wisconsin",344,2.7,106220,13.4,1317,22.4,1668,1668,602,10.3,1.7,32,83.6,162,162,0,0,0,0
1400000US55089660303,"Census Tract 6603.03, Ozaukee County, Wisconsin",274,1.8,105267,11.4,911,18,1746,1746,613,12.2,4.4,14,100,161,161,0,0,0,0
1400000US55089660304,"Census Tract 6603.04, Ozaukee County, Wisconsin",237,1.9,169896,4.2,1029,32.6,559,559,143,4.5,2.1,56,100,0,0,485,0,0,0
1400000US55089990000,"Census Tract 9900, Ozaukee County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,25,-,0,0,0,8,0,0
1400000US55091950100,"Census Tract 9501, Pepin County, Wisconsin",639,1.5,51674,41.2,986,24.5,742,742,508,12.8,2.5,0,100,144,144,0,0,37,0
1400000US55091950200,"Census Tract 9502, Pepin County, Wisconsin",264,3.7,54423,38.1,556,17.1,801,801,351,11,0.7,0,100,37,37,0,0,0,0
1400000US55093960100,"Census Tract 9601, Pierce County, Wisconsin",279,1.9,58526,40.6,645,22.3,563,563,382,13.5,0.1,119,94.3,50,50,359,0,1,172
1400000US55093960200,"Census Tract 9602, Pierce County, Wisconsin",375,2.3,71419,30.2,1494,24.3,765,765,637,10.4,2.2,0,100,60,60,855,16,88,0
1400000US55093960300,"Census Tract 9603, Pierce County, Wisconsin",785,2.3,69559,19.2,464,8.3,385,385,356,6.4,2.7,0,96.2,29,29,0,0,0,0
1400000US55093960400,"Census Tract 9604, Pierce County, Wisconsin",944,2.4,57206,23.6,1153,21.1,546,546,712,13,1.1,17,100,170,170,0,0,0,0
1400000US55093960500,"Census Tract 9605, Pierce County, Wisconsin",470,1.3,85848,30.8,1957,23.9,1320,1320,830,10.2,2.9,0,100,137,137,48,0,122,0
1400000US55093960600,"Census Tract 9606, Pierce County, Wisconsin",264,2.8,78401,38.2,1044,21.5,753,753,465,9.6,0.3,22,100,45,45,0,0,95,0
1400000US55093960700,"Census Tract 9607, Pierce County, Wisconsin",415,6.4,75711,39.1,1189,24.4,719,719,636,13.2,0.1,0,100,43,43,0,0,0,0
1400000US55093960800,"Census Tract 9608, Pierce County, Wisconsin",259,1.8,64815,39.2,757,21,641,641,370,10.4,1,0,100,33,33,4,0,0,0
1400000US55095960100,"Census Tract 9601, Polk County, Wisconsin",504,6.3,45869,39.9,723,19.9,821,821,609,17.1,1.7,66,100,76,76,0,0,0,0
1400000US55095960200,"Census Tract 9602, Polk County, Wisconsin",458,3.6,49564,42.7,734,19.4,926,926,611,16.4,0.7,72,100,45,45,0,0,0,0
1400000US55095960300,"Census Tract 9603, Polk County, Wisconsin",570,3.9,54505,37.2,1056,19.3,1128,1128,760,13.9,0.7,14,99.4,116,116,0,0,58,0
1400000US55095960500,"Census Tract 9605, Polk County, Wisconsin",249,3.2,62929,36.9,588,20.6,550,550,262,9.2,0.6,0,100,4,4,0,0,36,0
1400000US55095960600,"Census Tract 9606, Polk County, Wisconsin",267,6.8,54274,39.6,408,18.8,437,437,334,16,0.6,0,100,30,30,0,0,0,0
1400000US55095960700,"Census Tract 9607, Polk County, Wisconsin",608,5.2,53529,38.5,1314,22.6,1125,1125,899,15.6,0.3,306,98.9,127,127,0,0,0,0
1400000US55095960800,"Census Tract 9608, Polk County, Wisconsin",444,3.4,64375,33.6,1474,24.2,867,867,727,12,0.3,86,100,81,81,0,0,0,0
1400000US55095960900,"Census Tract 9609, Polk County, Wisconsin",322,2.8,74740,33.4,1060,20.7,886,886,544,10.6,1.3,268,100,30,30,22,0,59,0
1400000US55095961000,"Census Tract 9610, Polk County, Wisconsin",215,3.8,54455,36.7,1001,21.8,1142,1142,692,15.6,1.4,285,96.6,79,79,0,0,58,0
1400000US55095961100,"Census Tract 9611, Polk County, Wisconsin",553,4.2,54118,43.5,947,24.8,545,545,467,12.2,0.3,201,99.2,55,55,0,1,0,0
1400000US55097960100,"Census Tract 9601, Portage County, Wisconsin",354,2.8,68914,42.5,983,21.5,911,911,503,11,0.9,79,98.9,46,46,0,0,0,0
1400000US55097960200,"Census Tract 9602, Portage County, Wisconsin",291,3.3,69014,36,1036,21.8,847,847,487,10.2,1.6,200,100,59,59,26,0,81,0
1400000US55097960300,"Census Tract 9603, Portage County, Wisconsin",1146,4.2,30919,27.2,619,16.1,462,462,635,16.6,0.5,94,100,174,174,0,0,0,0
1400000US55097960400,"Census Tract 9604, Portage County, Wisconsin",1321,7.2,35121,26.4,574,8.4,556,556,534,7.8,2.5,34,100,122,122,0,0,0,0
1400000US55097960500,"Census Tract 9605, Portage County, Wisconsin",517,3.6,68169,25.1,1456,19.7,1137,1137,915,12.4,3.1,75,80.6,311,311,0,0,0,0
1400000US55097960600,"Census Tract 9606, Portage County, Wisconsin",280,3.3,70650,34.9,1302,24.5,850,850,458,8.6,0.3,32,100,68,68,0,0,0,0
1400000US55097960701,"Census Tract 9607.01, Portage County, Wisconsin",319,3.1,76094,31.1,1261,24.7,1017,1017,505,9.9,0.6,44,100,14,14,0,0,0,0
1400000US55097960702,"Census Tract 9607.02, Portage County, Wisconsin",201,3.6,73654,23.8,690,20.2,482,482,249,7.3,1.5,79,100,13,13,0,0,0,0
1400000US55097960800,"Census Tract 9608, Portage County, Wisconsin",455,3.6,55406,27.8,1232,23.4,907,907,463,8.8,3.1,95,96.8,112,112,0,0,55,0
1400000US55097960900,"Census Tract 9609, Portage County, Wisconsin",689,3.4,51089,29.7,585,18,363,363,353,10.9,1.1,0,100,45,45,0,0,0,0
1400000US55097961000,"Census Tract 9610, Portage County, Wisconsin",777,1.4,43802,23.1,334,12.4,233,233,268,10.2,4.8,120,98.8,152,152,27,0,106,0
1400000US55097961100,"Census Tract 9611, Portage County, Wisconsin",1045,2.7,51924,32.5,1310,18.2,1457,1457,1102,15.7,4.9,10,99.6,305,305,0,0,0,0
1400000US55097961200,"Census Tract 9612, Portage County, Wisconsin",500,2.4,61443,39.3,1285,21.4,985,985,801,13.4,0.6,162,83.9,181,181,0,0,0,0
1400000US55097961300,"Census Tract 9613, Portage County, Wisconsin",532,5.3,57591,35.4,1152,23.2,778,778,557,11.2,2.7,0,99.1,32,32,0,0,48,0
1400000US55099970100,"Census Tract 9701, Price County, Wisconsin",172,2.5,51319,43.5,354,14.5,654,654,326,13.4,0.1,43,100,10,10,0,8,0,0
1400000US55099970200,"Census Tract 9702, Price County, Wisconsin",412,2.3,42000,32.7,485,18.3,649,649,488,19.1,3,43,100,211,211,0,0,0,0
1400000US55099970400,"Census Tract 9704, Price County, Wisconsin",120,0.7,54028,39.3,271,15.4,480,480,223,12.7,0.4,2,95.2,21,21,0,0,0,0
1400000US55099970500,"Census Tract 9705, Price County, Wisconsin",348,1.7,41496,41.2,338,16.6,500,500,334,17.2,0.3,22,99.1,74,74,0,0,0,0
1400000US55099970600,"Census Tract 9706, Price County, Wisconsin",237,2.5,52784,40.8,444,19.6,487,487,301,13.3,0,191,98.2,24,24,0,0,7,0
1400000US55099970700,"Census Tract 9707, Price County, Wisconsin",277,2.9,43811,45,447,19.1,529,529,427,18.3,1.1,98,99.4,56,56,87,0,0,0
1400000US55101000100,"Census Tract 1, Racine County, Wisconsin",287,4,25731,24.5,109,10.6,110,110,256,24.8,0.5,12,99.1,243,243,0,0,0,0
1400000US55101000200,"Census Tract 2, Racine County, Wisconsin",1186,8.7,32966,22.8,1514,26.8,513,513,596,12.3,4,180,100,459,459,14,0,88,0
1400000US55101000300,"Census Tract 3, Racine County, Wisconsin",1097,16.6,36218,28.3,1339,36.8,225,225,440,12.1,5.7,8,99.2,194,194,198,0,0,0
1400000US55101000400,"Census Tract 4, Racine County, Wisconsin",1960,11.9,23268,30.6,1449,39.9,193,193,443,12.2,14.6,171,100,244,244,0,0,0,0
1400000US55101000500,"Census Tract 5, Racine County, Wisconsin",2082,12.9,27295,29,1769,34.7,364,364,948,18.6,11.5,153,96.7,279,279,0,0,0,480
1400000US55101000600,"Census Tract 6, Racine County, Wisconsin",854,8.6,40000,35.3,1413,29.5,441,441,701,14.6,1.2,364,100,253,253,0,0,0,0
1400000US55101000700,"Census Tract 7, Racine County, Wisconsin",503,2.2,57762,21.9,1665,28.9,572,572,584,10.1,9.5,296,100,213,213,0,0,249,0
1400000US55101000800,"Census Tract 8, Racine County, Wisconsin",536,2.9,44764,28.9,737,18.5,681,681,564,14.2,6.6,172,97.1,161,161,39,0,46,0
1400000US55101000901,"Census Tract 9.01, Racine County, Wisconsin",443,3.9,56563,39.6,740,19.8,508,508,413,11.1,4.1,58,100,80,80,0,0,0,26
1400000US55101000903,"Census Tract 9.03, Racine County, Wisconsin",265,6.8,61563,24.9,827,20.5,917,917,540,13.4,1.2,0,95,198,198,0,0,0,0
1400000US55101000904,"Census Tract 9.04, Racine County, Wisconsin",673,5.2,58863,32.7,1024,20.3,1160,1160,776,15.9,2.3,42,98,48,48,0,0,0,0
1400000US55101001001,"Census Tract 10.01, Racine County, Wisconsin",612,4.6,27230,35.4,483,21.2,671,671,570,27.1,0.8,262,100,344,344,0,0,0,0
1400000US55101001002,"Census Tract 10.02, Racine County, Wisconsin",220,5.3,57115,40.5,651,24.5,344,344,319,12,5.9,234,100,54,54,0,0,49,0
1400000US55101001003,"Census Tract 10.03, Racine County, Wisconsin",863,5.1,48523,35.9,1469,34.7,354,354,675,15.9,4.3,96,100,108,108,0,0,98,0
1400000US55101001100,"Census Tract 11, Racine County, Wisconsin",510,5.9,56466,32.6,1619,26,1048,1048,601,9.7,1.8,58,100,82,82,0,0,0,1532
1400000US55101001201,"Census Tract 12.01, Racine County, Wisconsin",458,5.9,43661,29,691,20.2,447,447,490,14.3,2.4,8,100,178,178,0,0,0,2797
1400000US55101001202,"Census Tract 12.02, Racine County, Wisconsin",789,6.4,51169,35.7,1318,19.9,1024,1024,1321,21.3,8.9,0,100,216,216,0,0,0,0
1400000US55101001301,"Census Tract 13.01, Racine County, Wisconsin",668,8.1,50673,31.1,1149,27.6,459,459,422,10.1,2.7,193,96.1,117,117,0,0,0,0
1400000US55101001302,"Census Tract 13.02, Racine County, Wisconsin",1171,11.6,40921,39,1371,31.1,345,345,562,12.7,5.1,0,98.1,157,157,0,0,0,0
1400000US55101001400,"Census Tract 14, Racine County, Wisconsin",619,1.4,52667,29.1,1473,22.6,1291,1291,969,14.9,1.2,0,100,176,176,0,0,0,0
1400000US55101001501,"Census Tract 15.01, Racine County, Wisconsin",205,8,79036,34.6,719,19.3,578,578,723,19.4,1.1,0,100,67,67,0,0,0,0
1400000US55101001502,"Census Tract 15.02, Racine County, Wisconsin",577,4.5,73256,33.3,1484,21.5,1312,1312,1141,16.6,0,0,95.2,133,133,0,0,0,0
1400000US55101001504,"Census Tract 15.04, Racine County, Wisconsin",181,4.6,85703,22.8,736,26.4,417,417,368,13.3,3.1,0,100,63,63,0,0,0,0
1400000US55101001505,"Census Tract 15.05, Racine County, Wisconsin",368,2.4,63464,20.8,905,21.5,796,796,589,14,2.8,8,100,97,97,0,0,0,0
1400000US55101001601,"Census Tract 16.01, Racine County, Wisconsin",379,4.4,80089,34,1502,22.4,1179,1179,763,11.4,0.7,0,100,0,0,0,0,153,0
1400000US55101001602,"Census Tract 16.02, Racine County, Wisconsin",6,3.4,103320,21.1,593,20.5,592,592,354,12.3,0.4,85,100,0,0,0,0,0,0
1400000US55101001701,"Census Tract 17.01, Racine County, Wisconsin",394,4.2,44638,40,737,19.8,891,891,656,17.9,1.3,175,100,235,235,0,0,249,0
1400000US55101001702,"Census Tract 17.02, Racine County, Wisconsin",427,4.2,69129,36.5,1043,15.6,739,739,684,14,1.5,192,98.7,79,79,0,0,19,0
1400000US55101001703,"Census Tract 17.03, Racine County, Wisconsin",157,3.2,87113,27.1,1015,22.7,814,814,484,10.9,1.7,212,90.8,50,50,0,0,0,0
1400000US55101001705,"Census Tract 17.05, Racine County, Wisconsin",321,0.9,87200,20,1211,21.8,1180,1180,582,10.5,2.6,213,96.5,106,106,243,0,96,0
1400000US55101001706,"Census Tract 17.06, Racine County, Wisconsin",351,6.2,61481,30.3,533,14.3,1141,1141,383,10.3,1.9,218,100,78,78,0,0,0,0
1400000US55101001801,"Census Tract 18.01, Racine County, Wisconsin",987,4,66890,31.6,1219,23.8,804,804,550,10.9,0.5,114,94.4,140,140,0,0,0,0
1400000US55101001802,"Census Tract 18.02, Racine County, Wisconsin",95,3.4,78077,33.8,667,23.1,531,531,339,11.7,0.3,96,100,12,12,0,0,0,0
1400000US55101001900,"Census Tract 19, Racine County, Wisconsin",235,3.7,70898,34,706,18,702,702,372,9.5,1,88,100,46,46,0,0,0,0
1400000US55101002001,"Census Tract 20.01, Racine County, Wisconsin",200,2.4,97702,29.1,767,23.9,484,484,227,7.1,0.6,84,100,0,0,0,5,0,0
1400000US55101002002,"Census Tract 20.02, Racine County, Wisconsin",214,3.3,96422,31.7,1082,22.2,678,678,394,8.1,0.5,99,100,12,12,0,0,0,0
1400000US55101002100,"Census Tract 21, Racine County, Wisconsin",149,2.5,73417,34.4,704,21.6,448,448,290,8.9,0.4,9,98.2,15,15,0,0,0,0
